"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Births","37","37","3","Queensland","A","Annual","2008","2008",2065,,
"1","Births","37","37","3","Queensland","A","Annual","2009","2009",2203,,
"1","Births","37","37","3","Queensland","A","Annual","2010","2010",2165,,
"1","Births","37","37","3","Queensland","A","Annual","2011","2011",2061,,
"1","Births","37","37","3","Queensland","A","Annual","2012","2012",1947,,
"1","Births","37","37","3","Queensland","A","Annual","2013","2013",1994,,
"1","Births","37","37","3","Queensland","A","Annual","2014","2014",1946,,
"1","Births","37","37","3","Queensland","A","Annual","2015","2015",1982,,
"2","Female population","37","37","3","Queensland","A","Annual","2004","2004",27587,,
"2","Female population","37","37","3","Queensland","A","Annual","2005","2005",28123,,
"2","Female population","37","37","3","Queensland","A","Annual","2006","2006",29491,,
"2","Female population","37","37","3","Queensland","A","Annual","2007","2007",30772,,
"2","Female population","37","37","3","Queensland","A","Annual","2008","2008",33282,,
"2","Female population","37","37","3","Queensland","A","Annual","2009","2009",33547,,
"2","Female population","37","37","3","Queensland","A","Annual","2010","2010",32680,,
"2","Female population","37","37","3","Queensland","A","Annual","2011","2011",31566,,
"2","Female population","37","37","3","Queensland","A","Annual","2012","2012",31292,,
"2","Female population","37","37","3","Queensland","A","Annual","2013","2013",31157,,
"2","Female population","37","37","3","Queensland","A","Annual","2014","2014",31145,,
"2","Female population","37","37","3","Queensland","A","Annual","2015","2015",31142,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2004","2004",49.6,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2005","2005",53.9,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2006","2006",54.5,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2007","2007",62.4,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2008","2008",62.1,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2009","2009",65.7,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2010","2010",66.3,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2011","2011",65.3,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2012","2012",62.2,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2013","2013",64,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2014","2014",62.5,,
"11","Fertility rate","37","37","3","Queensland","A","Annual","2015","2015",63.7,,
"1","Births","37","37","4","South Australia","A","Annual","2004","2004",558,,
"1","Births","37","37","4","South Australia","A","Annual","2005","2005",501,,
"1","Births","37","37","4","South Australia","A","Annual","2006","2006",608,,
"1","Births","37","37","4","South Australia","A","Annual","2007","2007",635,,
"1","Births","37","37","4","South Australia","A","Annual","2008","2008",670,,
"1","Births","37","37","4","South Australia","A","Annual","2009","2009",726,,
"1","Births","37","37","4","South Australia","A","Annual","2010","2010",712,,
"1","Births","37","37","4","South Australia","A","Annual","2011","2011",647,,
"1","Births","37","37","4","South Australia","A","Annual","2012","2012",633,,
"1","Births","37","37","4","South Australia","A","Annual","2013","2013",598,,
"1","Births","37","37","4","South Australia","A","Annual","2014","2014",640,,
"1","Births","37","37","4","South Australia","A","Annual","2015","2015",670,,
"2","Female population","37","37","4","South Australia","A","Annual","2004","2004",10500,,
"2","Female population","37","37","4","South Australia","A","Annual","2005","2005",10660,,
"2","Female population","37","37","4","South Australia","A","Annual","2006","2006",10960,,
"2","Female population","37","37","4","South Australia","A","Annual","2007","2007",11234,,
"2","Female population","37","37","4","South Australia","A","Annual","2008","2008",11553,,
"2","Female population","37","37","4","South Australia","A","Annual","2009","2009",11461,,
"2","Female population","37","37","4","South Australia","A","Annual","2010","2010",10881,,
"2","Female population","37","37","4","South Australia","A","Annual","2011","2011",10404,,
"2","Female population","37","37","4","South Australia","A","Annual","2012","2012",10187,,
"2","Female population","37","37","4","South Australia","A","Annual","2013","2013",10089,,
"2","Female population","37","37","4","South Australia","A","Annual","2014","2014",10404,,
"2","Female population","37","37","4","South Australia","A","Annual","2015","2015",10264,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2004","2004",53.2,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2005","2005",47,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2006","2006",55.5,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2007","2007",56.5,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2008","2008",58,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2009","2009",63.4,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2010","2010",65.5,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2011","2011",62.2,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2012","2012",62.1,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2013","2013",59.3,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2014","2014",61.6,,
"11","Fertility rate","37","37","4","South Australia","A","Annual","2015","2015",65.3,,
"1","Births","37","37","5","Western Australia","A","Annual","2004","2004",751,,
"1","Births","37","37","5","Western Australia","A","Annual","2005","2005",813,,
"1","Births","37","37","5","Western Australia","A","Annual","2006","2006",971,,
"1","Births","37","37","5","Western Australia","A","Annual","2007","2007",1007,,
"1","Births","37","37","5","Western Australia","A","Annual","2008","2008",1119,,
"1","Births","37","37","5","Western Australia","A","Annual","2009","2009",1130,,
"1","Births","37","37","5","Western Australia","A","Annual","2010","2010",1082,,
"1","Births","37","37","5","Western Australia","A","Annual","2011","2011",1097,,
"1","Births","37","37","5","Western Australia","A","Annual","2012","2012",1125,,
"1","Births","37","37","5","Western Australia","A","Annual","2013","2013",1142,,
"1","Births","37","37","5","Western Australia","A","Annual","2014","2014",1238,,
"1","Births","37","37","5","Western Australia","A","Annual","2015","2015",1154,,
"2","Female population","37","37","5","Western Australia","A","Annual","2004","2004",14461,,
"2","Female population","37","37","5","Western Australia","A","Annual","2005","2005",14587,,
"2","Female population","37","37","5","Western Australia","A","Annual","2006","2006",15267,,
"2","Female population","37","37","5","Western Australia","A","Annual","2007","2007",15772,,
"2","Female population","37","37","5","Western Australia","A","Annual","2008","2008",16925,,
"2","Female population","37","37","5","Western Australia","A","Annual","2009","2009",17176,,
"2","Female population","37","37","5","Western Australia","A","Annual","2010","2010",16488,,
"2","Female population","37","37","5","Western Australia","A","Annual","2011","2011",16378,,
"2","Female population","37","37","5","Western Australia","A","Annual","2012","2012",16726,,
"2","Female population","37","37","5","Western Australia","A","Annual","2013","2013",16983,,
"2","Female population","37","37","5","Western Australia","A","Annual","2014","2014",17095,,
"2","Female population","37","37","5","Western Australia","A","Annual","2015","2015",17313,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2004","2004",51.9,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2005","2005",55.8,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2006","2006",63.6,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2007","2007",63.9,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2008","2008",66.2,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2009","2009",65.8,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2010","2010",65.6,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2011","2011",67,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2012","2012",67.3,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2013","2013",67.3,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2014","2014",72.5,,
"11","Fertility rate","37","37","5","Western Australia","A","Annual","2015","2015",66.7,,
"1","Births","37","37","6","Tasmania","A","Annual","2004","2004",132,,
"1","Births","37","37","6","Tasmania","A","Annual","2005","2005",165,,
"1","Births","37","37","6","Tasmania","A","Annual","2006","2006",170,,
"1","Births","37","37","6","Tasmania","A","Annual","2007","2007",186,,
"1","Births","37","37","6","Tasmania","A","Annual","2008","2008",197,,
"1","Births","37","37","6","Tasmania","A","Annual","2009","2009",195,,
"1","Births","37","37","6","Tasmania","A","Annual","2010","2010",196,,
"1","Births","37","37","6","Tasmania","A","Annual","2011","2011",185,,
"1","Births","37","37","6","Tasmania","A","Annual","2012","2012",210,,
"1","Births","37","37","6","Tasmania","A","Annual","2013","2013",167,,
"1","Births","37","37","6","Tasmania","A","Annual","2014","2014",159,,
"1","Births","37","37","6","Tasmania","A","Annual","2015","2015",158,,
"2","Female population","37","37","6","Tasmania","A","Annual","2004","2004",3324,,
"2","Female population","37","37","6","Tasmania","A","Annual","2005","2005",3305,,
"2","Female population","37","37","6","Tasmania","A","Annual","2006","2006",3425,,
"2","Female population","37","37","6","Tasmania","A","Annual","2007","2007",3428,,
"2","Female population","37","37","6","Tasmania","A","Annual","2008","2008",3599,,
"2","Female population","37","37","6","Tasmania","A","Annual","2009","2009",3597,,
"2","Female population","37","37","6","Tasmania","A","Annual","2010","2010",3362,,
"2","Female population","37","37","6","Tasmania","A","Annual","2011","2011",3210,,
"2","Female population","37","37","6","Tasmania","A","Annual","2012","2012",3123,,
"2","Female population","37","37","6","Tasmania","A","Annual","2013","2013",2918,,
"2","Female population","37","37","6","Tasmania","A","Annual","2014","2014",2803,,
"2","Female population","37","37","6","Tasmania","A","Annual","2015","2015",2929,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2004","2004",41.5,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2005","2005",52.6,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2006","2006",53.7,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2007","2007",56.6,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2008","2008",56,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2009","2009",55.8,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2010","2010",59.8,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2011","2011",59.2,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2012","2012",69.4,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2013","2013",57.3,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2014","2014",57,,
"11","Fertility rate","37","37","6","Tasmania","A","Annual","2015","2015",54,,
"1","Births","37","37","7","Northern Territory","A","Annual","2004","2004",82,,
"1","Births","37","37","7","Northern Territory","A","Annual","2005","2005",87,,
"1","Births","37","37","7","Northern Territory","A","Annual","2006","2006",103,,
"1","Births","37","37","7","Northern Territory","A","Annual","2007","2007",114,,
"1","Births","37","37","7","Northern Territory","A","Annual","2008","2008",101,,
"1","Births","37","37","7","Northern Territory","A","Annual","2009","2009",107,,
"1","Births","37","37","7","Northern Territory","A","Annual","2010","2010",114,,
"1","Births","37","37","7","Northern Territory","A","Annual","2011","2011",92,,
"1","Births","37","37","7","Northern Territory","A","Annual","2012","2012",111,,
"1","Births","37","37","7","Northern Territory","A","Annual","2013","2013",126,,
"1","Births","37","37","7","Northern Territory","A","Annual","2014","2014",112,,
